batch_size,relative_time_s,power_total_W
8,0.0,438.595
8,0.1,466.6872813782
8,0.2,633.8017820307142
8,0.30000000000000004,659.7100861876295
8,0.4,665.3578558274148
8,0.5,648.1289655064969
8,0.6000000000000001,648.9580974587209
8,0.7000000000000001,655.4399214506452
8,0.8,645.9897770767062
8,0.9,660.6287491910764
8,1.0,608.5555890943989
8,1.1,643.8675288435636
8,1.2000000000000002,635.9688848441906
8,1.3,634.3710347754551
8,1.4000000000000001,666.9253378969635
8,1.5,659.2450627785192
8,1.6,642.1954884431519
8,1.7000000000000002,676.6930395474038
8,1.8,674.5650342153706
8,1.9000000000000001,635.2981604244002
8,2.0,660.4625209485733
8,2.1,674.2675807350656
8,2.2,651.0410438988871
8,2.3000000000000003,675.3727265200517
8,2.4000000000000004,687.7389789450627
8,2.5,663.9834259261462
8,2.6,641.158693244936
8,2.7,662.6975796452567
8,2.8000000000000003,677.3678185543637
8,2.9000000000000004,663.5088447903199
8,3.0,662.0999726472966
8,3.1,654.3193135526182
8,3.2,654.9053106318541
8,3.3000000000000003,656.4393788671538
8,3.4000000000000004,670.8751659026839
8,3.5,662.7841066338938
8,3.6,648.4021207777453
8,3.7,657.7939798900591
8,3.8000000000000003,665.332411512926
8,3.9000000000000004,643.540542617095
8,4.0,673.9499406323439
8,4.1000000000000005,684.9816647346621
8,4.2,678.6555418038058
8,4.3,682.0990321206896
8,4.4,664.3473972053949
8,4.5,665.665934351912
8,4.6000000000000005,666.3044486349496
8,4.7,658.4129309047507
8,4.800000000000001,652.0970373606351
8,4.9,658.8951785322073
8,5.0,651.0111160881662
8,5.1000000000000005,679.634061896381
8,5.2,639.5937001185855
8,5.300000000000001,659.2590573233356
8,5.4,635.6791708646261
8,5.5,694.759534539419
8,5.6000000000000005,702.4752824241817
8,5.7,671.0063212622694
8,5.800000000000001,684.5204709559451
8,5.9,650.885041164555
8,6.0,668.129332487763
8,6.1000000000000005,749.0149841334571
8,6.2,675.8658202446243
8,6.300000000000001,654.0983339637645
8,6.4,667.2555688722888
8,6.5,694.6578668874062
8,6.6000000000000005,670.6561305295935
8,6.7,663.7740947179553
8,6.800000000000001,648.5388223390578
8,6.9,658.4263583563719
8,7.0,687.4970713575394
8,7.1000000000000005,685.1711392527369
8,7.2,669.1112048676323
8,7.300000000000001,648.2671232827981
8,7.4,648.4007098705456
8,7.5,655.0719929807764
8,7.6000000000000005,663.9618637196377
8,7.7,648.5364385432199
8,7.800000000000001,664.8060760947827
8,7.9,657.5999901281838
8,8.0,658.4096032676193
8,8.1,672.3453506315203
8,8.200000000000001,686.8050109116621
8,8.3,682.6212781709542
8,8.4,631.6827496060224
8,8.5,658.2930154321796
8,8.6,704.7432227803606
8,8.700000000000001,663.6883628784843
8,8.8,661.5545184391541
8,8.9,690.7272498741646
8,9.0,630.0039479294197
8,9.1,691.6432061261713
8,9.200000000000001,699.4347704600555
8,9.3,627.9606096124778
8,9.4,676.1265292554067
8,9.5,674.2935211868444
8,9.600000000000001,685.9383043351153
8,9.700000000000001,686.8597440905423
8,9.8,675.8559743004095
8,9.9,688.5460186786528
8,10.0,672.6966857050354
8,10.100000000000001,681.8957400216782
8,10.200000000000001,626.2055435356798
8,10.3,539.3429057815574
8,10.4,619.8445591990479
8,10.5,665.8939271039699
8,10.600000000000001,844.1348596120317
8,10.700000000000001,686.4480421222298
8,10.8,662.2980379460063
8,10.9,669.1986840065703
8,11.0,667.0063200739218
8,11.100000000000001,654.857091173399
8,11.200000000000001,646.6415620557701
8,11.3,661.3980176425546
8,11.4,659.0896303720042
8,11.5,660.7921309933973
8,11.600000000000001,641.4142610569767
8,11.700000000000001,670.9761819137483
8,11.8,628.4411834708654
8,11.9,665.6451842731739
8,12.0,650.7848757503643
8,12.100000000000001,668.8634635972487
8,12.200000000000001,765.1738046561703
8,12.3,672.7689823784677
8,12.4,637.0325021881295
8,12.5,644.2061600025668
8,12.600000000000001,679.4954181733767
8,12.700000000000001,676.6468230942189
8,12.8,683.0141739737862
8,12.9,669.4605542801621
8,13.0,726.9211976871958
8,13.100000000000001,661.8329095054851
8,13.200000000000001,658.0278989375884
8,13.3,677.1136496783975
8,13.4,664.9713702631584
8,13.5,683.5561952890578
8,13.600000000000001,658.9838606307804
8,13.700000000000001,644.8173085257298
8,13.8,637.5566582110267
8,13.9,695.6851577088617
8,14.0,686.6416822143407
8,14.100000000000001,677.6699574378088
8,14.200000000000001,678.1101352411977
8,14.3,663.9234680140696
8,14.4,667.6018620334071
8,14.5,667.655645604291
8,14.600000000000001,668.7710871192238
8,14.700000000000001,650.0059484287074
8,14.8,697.0237421191994
8,14.9,678.8414918700521
8,15.0,671.4515734641523
8,15.100000000000001,667.366227008109
8,15.200000000000001,663.9729974150673
8,15.3,691.0173728195396
8,15.4,691.3853982948226
8,15.5,656.0051945230384
8,15.600000000000001,674.0768146128539
8,15.700000000000001,680.450215314942
8,15.8,678.6081927548778
8,15.9,658.6407639650279
8,16.0,629.1217116717229
8,16.1,685.8195423466858
8,16.2,688.6502684228195
8,16.3,669.2199031986582
8,16.400000000000002,679.3617520064025
8,16.5,671.8631262546902
8,16.6,675.3452047350283
8,16.7,666.5853065706117
8,16.8,691.0360367495662
8,16.900000000000002,701.8199285335927
8,17.0,688.724347467945
8,17.1,696.3768743795757
8,17.2,681.4075616288579
8,17.3,674.3357418621038
8,17.400000000000002,692.574119067225
8,17.5,676.7377399256604
8,17.6,690.1532864488709
8,17.7,665.2639656361841
8,17.8,669.5264205815439
8,17.900000000000002,646.2158727103418
8,18.0,668.3808425623185
8,18.1,685.7651098091964
8,18.2,690.4181086791806
8,18.3,683.2033874322627
8,18.400000000000002,678.2663700240007
8,18.5,673.2195134026408
8,18.6,672.2203764866699
8,18.7,679.2568114406557
8,18.8,671.7428306107603
8,18.900000000000002,665.8200563867956
8,19.0,668.1385149797167
8,19.1,683.3472361953654
8,19.200000000000003,669.7864061885319
8,19.3,679.4435562081634
8,19.400000000000002,664.2441366257412
8,19.5,695.2551296708217
8,19.6,690.9110319687587
8,19.700000000000003,701.8596536363684
8,19.8,682.836532199536
8,19.900000000000002,691.6497603087719
8,20.0,688.665812788596
8,20.1,692.1409453130129
8,20.200000000000003,683.635586984466
8,20.3,702.2855796193858
8,20.400000000000002,678.5391206899086
8,20.5,646.341665505019
