batch_size,relative_time_s,power_total_W
8,0.0,458.464
8,0.1,468.1086427181227
8,0.2,508.7251694000243
8,0.30000000000000004,518.9441510508207
8,0.4,518.0712084619068
8,0.5,515.741345447527
8,0.6000000000000001,522.3499773119576
8,0.7000000000000001,513.7990274653241
8,0.8,551.5437368241965
8,0.9,708.6727843581489
8,1.0,691.2692163271141
8,1.1,485.48533074906834
8,1.2000000000000002,519.6917239280762
8,1.3,525.9537182332448
8,1.4000000000000001,524.9723575054633
8,1.5,519.463001987271
8,1.6,518.1825481953807
8,1.7000000000000002,519.851083108992
8,1.8,520.814447150043
8,1.9000000000000001,519.5275618685313
8,2.0,521.1956229065222
8,2.1,521.9076343890885
8,2.2,519.390715223882
8,2.3000000000000003,519.9888209409388
8,2.4000000000000004,519.0794382316953
8,2.5,518.4058190222021
8,2.6,519.8669132964313
8,2.7,528.3747282650111
8,2.8000000000000003,527.5366979994782
8,2.9000000000000004,526.1728083280315
8,3.0,524.3174119652865
8,3.1,528.9791875449462
8,3.2,526.5273168990725
8,3.3000000000000003,521.5369848654676
8,3.4000000000000004,525.2766655818331
8,3.5,521.8051429844544
8,3.6,519.7224939075361
8,3.7,523.8531201426832
8,3.8000000000000003,518.464501958224
8,3.9000000000000004,522.7673590512455
8,4.0,529.5189265712271
8,4.1000000000000005,527.0393667353723
8,4.2,522.0566706723632
8,4.3,517.6703546035748
8,4.4,521.433133131188
8,4.5,520.9509028570408
8,4.6000000000000005,521.0779899210085
8,4.7,522.9946639579854
8,4.800000000000001,520.6671716495656
8,4.9,520.3194823408027
8,5.0,515.2512601420664
8,5.1000000000000005,511.7197268276991
8,5.2,518.115226551241
8,5.300000000000001,528.6302166242914
8,5.4,527.4953562467384
8,5.5,526.387747735082
8,5.6000000000000005,521.8527376240265
8,5.7,518.5953512894994
8,5.800000000000001,519.5211219825337
8,5.9,521.7655747817
8,6.0,521.2798447279785
8,6.1000000000000005,519.5769875188837
8,6.2,516.4158450049445
8,6.300000000000001,531.6280276525982
8,6.4,526.5196587648543
8,6.5,522.5328316847726
8,6.6000000000000005,518.6525592273819
8,6.7,517.2948105981033
8,6.800000000000001,524.0287691768968
8,6.9,520.4532696122117
8,7.0,516.2988856380443
8,7.1000000000000005,521.6497771635945
8,7.2,529.6060469972622
8,7.300000000000001,531.7664138835208
8,7.4,532.1382086425872
8,7.5,527.9344377668801
8,7.6000000000000005,526.3178388238098
8,7.7,523.9625074802699
8,7.800000000000001,573.4634957236632
8,7.9,806.1749671351353
8,8.0,481.01196769520016
8,8.1,517.3814515367128
8,8.200000000000001,525.4574276879965
8,8.3,525.7600603285501
8,8.4,527.7100838341332
8,8.5,522.7670333984654
8,8.6,529.0829610130032
8,8.700000000000001,527.6656299925655
8,8.8,532.5827278641024
8,8.9,525.2030269966807
8,9.0,523.5661467344036
8,9.1,522.5198983646403
8,9.200000000000001,516.331996057855
8,9.3,525.03144865894
8,9.4,536.6545431912197
8,9.5,531.5362624313736
8,9.600000000000001,521.3707960439593
8,9.700000000000001,528.5957646189222
8,9.8,527.4819410467019
8,9.9,512.0982055463419
8,10.0,533.9989720370869
8,10.100000000000001,528.2224453722722
8,10.200000000000001,525.5184522525271
8,10.3,531.3204833130393
8,10.4,530.8225904958431
8,10.5,525.0595345632003
8,10.600000000000001,528.1793554923831
8,10.700000000000001,532.3949214242823
8,10.8,533.9829072360096
8,10.9,524.7158322701171
8,11.0,524.7351601725206
8,11.100000000000001,520.9442610802927
8,11.200000000000001,517.2756850095675
8,11.3,533.3529661526803
8,11.4,528.235934652012
8,11.5,528.4723038525005
8,11.600000000000001,529.3478329334897
8,11.700000000000001,533.1445114137363
8,11.8,530.194122339485
8,11.9,527.4323164542725
8,12.0,530.5230773008561
8,12.100000000000001,539.3180220923831
8,12.200000000000001,532.863884371731
8,12.3,528.3511417934347
8,12.4,526.1182528700409
8,12.5,517.7578540829189
8,12.600000000000001,511.0463051895911
8,12.700000000000001,529.4300770593015
8,12.8,533.6254790436113
8,12.9,535.6065741170976
8,13.0,530.9357691968595
8,13.100000000000001,530.3307655043736
8,13.200000000000001,516.7364623052613
8,13.3,481.1221732173665
8,13.4,491.33541155030275
8,13.5,517.0424542140166
8,13.600000000000001,567.3703501863455
8,13.700000000000001,782.2300232668713
8,13.8,491.7370528490449
8,13.9,524.9039885974089
8,14.0,533.4587131128397
8,14.100000000000001,532.439703349394
8,14.200000000000001,528.9757694497
8,14.3,527.9289613752743
8,14.4,533.3824894352957
8,14.5,534.1963400664335
8,14.600000000000001,530.859951767226
8,14.700000000000001,525.3228772230892
8,14.8,535.5489227773127
8,14.9,622.9369991317003
8,15.0,498.28493461115056
8,15.100000000000001,522.3082986801506
8,15.200000000000001,538.6212109285606
8,15.3,524.6831266040618
8,15.4,527.0677430349705
8,15.5,518.114221008035
8,15.600000000000001,517.450719509429
8,15.700000000000001,534.9610757568464
8,15.8,534.9616201696091
8,15.9,530.2213307252399
8,16.0,527.2491874392382
8,16.1,521.6811114025514
8,16.2,518.9874850719488
8,16.3,536.7764808077678
8,16.400000000000002,533.1034893165296
8,16.5,535.6746006557564
8,16.6,545.993902109532
8,16.7,670.8471594744406
8,16.8,499.7529834236031
8,16.900000000000002,526.7144180944757
8,17.0,529.9484537677762
8,17.1,522.0066337338832
8,17.2,548.9014298573164
8,17.3,780.5016704156062
8,17.400000000000002,518.4456078030317
8,17.5,500.20471320526326
8,17.6,521.3266413530665
8,17.7,561.2590831402823
8,17.8,786.5234005999657
8,17.900000000000002,493.8972543472047
8,18.0,504.37153395652285
8,18.1,526.3971160533364
8,18.2,531.2181446947824
8,18.3,590.9306085187047
8,18.400000000000002,629.8771962513997
8,18.5,530.9809748493462
8,18.6,837.4733270748184
8,18.7,738.5590489928985
8,18.8,516.770225106451
8,18.900000000000002,524.8210109546673
8,19.0,521.8507126970586
8,19.1,525.3799350665874
8,19.200000000000003,541.1305628275544
8,19.3,732.3503864331954
8,19.400000000000002,673.726596948089
8,19.5,513.9011135419148
8,19.6,515.5294008635482
8,19.700000000000003,528.1621969733361
8,19.8,524.1754857766457
8,19.900000000000002,520.1244382832306
8,20.0,517.1946078270649
8,20.1,539.9642046856547
8,20.200000000000003,626.1406166931132
8,20.3,551.0381082992399
8,20.400000000000002,682.0023583076938
8,20.5,511.22052132762406
8,20.6,524.3541936483126
8,20.700000000000003,532.7422001877669
8,20.8,529.1403162442366
8,20.900000000000002,528.4297414584282
8,21.0,531.188706984059
8,21.1,534.7174259666546
8,21.200000000000003,532.6144580968152
8,21.3,529.658156678136
8,21.400000000000002,531.095042965766
8,21.5,533.4546150066718
8,21.6,528.8642318245326
8,21.700000000000003,528.98916234429
8,21.8,529.1140928640475
8,21.900000000000002,529.4665844767812
8,22.0,531.9263404339476
8,22.1,528.6961020825688
8,22.200000000000003,526.9606944909358
8,22.3,528.3765660679479
8,22.400000000000002,529.7443719356351
8,22.5,521.7755677004899
8,22.6,525.2465834765412
8,22.700000000000003,529.728087862065
8,22.8,527.7318591770455
8,22.900000000000002,525.6906392007071
8,23.0,523.1717290455404
8,23.1,522.5239984716453
8,23.200000000000003,518.4001346724905
8,23.3,520.739422725583
8,23.400000000000002,515.3984397529501
8,23.5,522.2060988607743
8,23.6,515.5625838009274
8,23.700000000000003,516.1170011685484
8,23.8,521.655935252097
8,23.900000000000002,548.7833027514798
8,24.0,528.76592539422
8,24.1,527.6723377850744
8,24.200000000000003,529.4267376125891
8,24.3,532.2598215835361
8,24.400000000000002,533.0865111040155
8,24.5,531.3986804179474
8,24.6,533.8574004820443
8,24.700000000000003,533.6929947909196
8,24.8,533.5288107054268
8,24.900000000000002,533.3679045413713
8,25.0,533.3411843013254
8,25.1,553.9581814841598
8,25.200000000000003,835.6630915313103
8,25.3,770.0609885888772
8,25.400000000000002,695.7775170512446
8,25.5,499.1892167679367
8,25.6,523.803011013997
8,25.700000000000003,533.3071331431825
8,25.8,529.472465888778
8,25.900000000000002,528.1079327508107
8,26.0,526.6281190232232
8,26.1,549.4069341539835
8,26.200000000000003,896.6510282986889
8,26.3,690.8934266772131
