batch_size,relative_time_s,power_total_W
8,0.0,368.468
8,0.1,366.8316892056988
8,0.2,353.71558440789755
8,0.30000000000000004,369.6351143175076
8,0.4,357.6538613243357
8,0.5,370.7099893787093
8,0.6000000000000001,364.0645218249875
8,0.7000000000000001,369.815338053789
8,0.8,374.1694704226963
8,0.9,356.29868433265267
8,1.0,361.0979541877051
8,1.1,366.0030101753558
8,1.2000000000000002,370.52707649336503
8,1.3,362.5019254771606
8,1.4000000000000001,369.17187159158874
8,1.5,372.8217141087222
8,1.6,374.5381339585686
8,1.7000000000000002,358.51729874615773
8,1.8,362.31606387305925
8,1.9000000000000001,363.79025513003967
8,2.0,365.0238381360193
8,2.1,364.4800303328377
8,2.2,370.8654874819472
8,2.3000000000000003,367.2504894092866
8,2.4000000000000004,360.71245371744465
8,2.5,356.9734741602375
8,2.6,369.21627198215776
8,2.7,370.4750345444148
8,2.8000000000000003,377.1988944514075
8,2.9000000000000004,370.9883619034911
8,3.0,376.2674501152076
8,3.1,368.15057859695946
8,3.2,383.0401608440065
8,3.3000000000000003,378.1574162034003
8,3.4000000000000004,374.06791567835984
8,3.5,366.09035347277984
8,3.6,372.94350648322006
8,3.7,374.55088052079265
8,3.8000000000000003,375.06465322092544
8,3.9000000000000004,370.4266944179419
8,4.0,368.96147037630107
8,4.1000000000000005,362.7563041338226
8,4.2,365.93800373587254
8,4.3,368.1841764296028
8,4.4,380.1743347684565
8,4.5,372.8612444357617
8,4.6000000000000005,374.5428482316952
8,4.7,387.10353284475013
8,4.800000000000001,370.81897112115496
8,4.9,383.54463351409044
8,5.0,376.5066678294684
8,5.1000000000000005,373.9667548549901
8,5.2,375.9885274374915
8,5.300000000000001,369.62429577848735
8,5.4,370.46561726681784
8,5.5,357.0989758210755
8,5.6000000000000005,365.31805016583274
8,5.7,362.81178183451476
8,5.800000000000001,366.6603628159334
8,5.9,360.5067750969203
8,6.0,379.9818112247208
8,6.1000000000000005,381.9397095519272
8,6.2,369.41061841577266
8,6.300000000000001,373.6902585347257
8,6.4,381.38699895014497
8,6.5,370.50022412268896
8,6.6000000000000005,370.08320926945606
8,6.7,364.51510424544824
8,6.800000000000001,366.466161825313
8,6.9,392.2213424005871
8,7.0,384.24462136054194
8,7.1000000000000005,384.1946033073288
8,7.2,339.32972733069465
8,7.300000000000001,287.8951991875447
8,7.4,129.26022833586708
8,7.5,136.76125372412412
8,7.6000000000000005,267.40752331354196
8,7.7,390.9011090131885
8,7.800000000000001,387.4334911620546
8,7.9,366.83628445919715
8,8.0,391.2889710957177
8,8.1,382.2784262473759
8,8.200000000000001,371.88778035857206
8,8.3,325.225611210953
8,8.4,245.19842613668607
8,8.5,300.6154522763935
8,8.6,393.4335541267486
8,8.700000000000001,365.90344654417686
8,8.8,317.7463558382146
8,8.9,373.203324093018
8,9.0,381.0840914185906
8,9.1,380.93623081080176
8,9.200000000000001,398.312154747625
8,9.3,403.8533118372015
8,9.4,399.03095322156344
8,9.5,385.66149226535134
8,9.600000000000001,390.72424288992084
8,9.700000000000001,390.58466148039605
8,9.8,394.2805618251744
8,9.9,391.27797818810893
8,10.0,377.874507237985
8,10.100000000000001,329.57817962722135
8,10.200000000000001,400.41692472204073
8,10.3,385.490901657298
8,10.4,394.8092867905285
8,10.5,387.9486352222688
8,10.600000000000001,393.1588656936462
8,10.700000000000001,386.83802808976463
8,10.8,398.5481619592255
8,10.9,379.8198059990136
8,11.0,407.43742175570696
8,11.100000000000001,382.2567837806669
8,11.200000000000001,386.3217103941285
8,11.3,375.8055454736516
8,11.4,375.45923917315
8,11.5,375.98455504403523
8,11.600000000000001,401.4100160796187
8,11.700000000000001,381.28452771246253
8,11.8,386.58187552965126
