batch_size,relative_time_s,power_total_W
8,0.0,609.9755
8,0.1,449.1070583927358
8,0.2,422.546307581621
8,0.30000000000000004,428.23312056518
8,0.4,436.2215247780158
8,0.5,435.92397210756064
8,0.6000000000000001,436.83939062126603
8,0.7000000000000001,434.34330799557785
8,0.8,433.5210724314628
8,0.9,434.1112775275621
8,1.0,434.55076297990496
8,1.1,434.25769832982735
8,1.2000000000000002,433.9657953858408
8,1.3,431.2950349501076
8,1.4000000000000001,430.86343927927027
8,1.5,434.9628952293741
8,1.6,438.4699098465348
8,1.7000000000000002,436.1372785731967
8,1.8,431.62908047974247
8,1.9000000000000001,432.9201392982424
8,2.0,437.8604848469962
8,2.1,439.7785274574232
8,2.2,436.62723278760785
8,2.3000000000000003,435.04109127263064
8,2.4000000000000004,436.71571762070585
8,2.5,434.1382341601671
8,2.6,437.1129668149846
8,2.7,437.51820118227863
8,2.8000000000000003,441.668780235022
8,2.9000000000000004,438.17186841883995
8,3.0,442.30525178159326
8,3.1,441.03055078715346
8,3.2,444.9031192267937
8,3.3000000000000003,444.1063264752464
8,3.4000000000000004,434.81496744568904
8,3.5,440.56815972403007
8,3.6,438.0583370373058
8,3.7,442.3064673278767
8,3.8000000000000003,438.8761740656428
8,3.9000000000000004,434.41767790100386
8,4.0,437.08223448877214
8,4.1000000000000005,445.41100350490103
8,4.2,435.20269446417774
8,4.3,439.94400807993645
8,4.4,436.44132814412853
8,4.5,439.28626882657886
8,4.6000000000000005,440.2137903855654
8,4.7,434.33373425261607
8,4.800000000000001,437.37807432500193
8,4.9,439.1265305807159
8,5.0,440.41463380080654
8,5.1000000000000005,440.19953190443647
8,5.2,440.0575721378277
8,5.300000000000001,441.3021170515516
8,5.4,437.43763935057336
8,5.5,411.29825135921317
8,5.6000000000000005,389.6545337204416
8,5.7,442.17057792507245
8,5.800000000000001,439.3334002469255
8,5.9,432.5395816257633
8,6.0,438.2826730926531
8,6.1000000000000005,437.04400921167644
8,6.2,440.457210847577
8,6.300000000000001,438.9969913237062
8,6.4,436.232111699181
8,6.5,441.21811091396387
8,6.6000000000000005,436.58694460138196
8,6.7,439.85880980660727
8,6.800000000000001,433.59249331205046
8,6.9,434.70688602395825
8,7.0,435.22310101061936
8,7.1000000000000005,435.94789170305694
8,7.2,438.916271151556
8,7.300000000000001,435.00219567773644
8,7.4,440.4481655509892
8,7.5,441.1308287382052
8,7.6000000000000005,444.02099018663773
8,7.7,443.04712172623573
8,7.800000000000001,434.9334642341279
8,7.9,441.3743307985749
8,8.0,445.1342927373769
8,8.1,440.84573508522874
8,8.200000000000001,436.1745063201897
8,8.3,434.82069066734573
8,8.4,438.024610069657
8,8.5,438.16236634567645
8,8.6,441.64842405129576
8,8.700000000000001,441.1483576380333
8,8.8,439.42181613312994
8,8.9,442.10585655625795
8,9.0,444.1901681762413
8,9.1,454.80168221015055
8,9.200000000000001,438.28672914344776
8,9.3,436.1698071997479
8,9.4,438.028019175883
8,9.5,437.826192044301
8,9.600000000000001,441.22896378253256
8,9.700000000000001,440.6310027606145
8,9.8,440.37646053739263
8,9.9,439.2490273766112
8,10.0,439.99873767977
8,10.100000000000001,439.5889112171801
8,10.200000000000001,438.8735161800847
8,10.3,437.97098961844847
8,10.4,438.3210974253866
8,10.5,445.78484398852135
8,10.600000000000001,438.61070125257635
8,10.700000000000001,445.22366233984826
8,10.8,464.33381647007167
8,10.9,497.72117229098944
8,11.0,438.8250169807681
8,11.100000000000001,442.3005809455981
8,11.200000000000001,439.8746751237619
8,11.3,442.2642709923947
8,11.4,445.9449344755284
8,11.5,446.64535074100496
8,11.600000000000001,443.9747317151394
8,11.700000000000001,441.4745448504337
8,11.8,436.7640474064648
8,11.9,435.9234279617707
8,12.0,447.2687188465503
8,12.100000000000001,450.9167301364648
8,12.200000000000001,442.4124187968383
8,12.3,437.6246051023636
8,12.4,442.8412530172071
8,12.5,444.29560942270655
8,12.600000000000001,456.8513635170749
8,12.700000000000001,497.5975623908
8,12.8,445.4047456529832
8,12.9,446.7434199684883
8,13.0,446.72208393517127
8,13.100000000000001,444.7575012753462
8,13.200000000000001,441.7722303395946
8,13.3,450.4442180231505
8,13.4,453.1053957744912
8,13.5,446.4987861979579
8,13.600000000000001,440.71392408435156
8,13.700000000000001,452.11398382435215
8,13.8,450.4777365345266
8,13.9,446.6972992668866
8,14.0,459.6115789706671
8,14.100000000000001,450.5998479191387
8,14.200000000000001,448.25773511199475
8,14.3,449.75800905622054
8,14.4,445.5257648962868
8,14.5,437.69620231341935
8,14.600000000000001,415.99390477314284
8,14.700000000000001,445.6048504402104
8,14.8,442.73224449820793
8,14.9,435.89288268678513
8,15.0,442.8534428443528
8,15.100000000000001,444.1916415765543
8,15.200000000000001,446.70129935173486
8,15.3,445.1661345306105
8,15.4,448.73496852510846
8,15.5,443.2260725524458
8,15.600000000000001,444.99819724879603
8,15.700000000000001,444.44514085671256
8,15.8,480.31076672738044
8,15.9,548.4876881805607
8,16.0,448.34630271405183
8,16.1,445.2019566383984
8,16.2,447.96102243299947
8,16.3,449.1890989811351
8,16.400000000000002,448.0858819411844
8,16.5,446.39328078609765
8,16.6,444.05259968906125
8,16.7,448.3067593525936
8,16.8,451.702251550726
8,16.900000000000002,442.8895787407872
8,17.0,446.1132752198947
8,17.1,449.1022370129189
8,17.2,448.7106580123252
8,17.3,451.04018463878526
8,17.400000000000002,446.5956857024651
8,17.5,448.1449752446443
8,17.6,450.3959862826882
8,17.7,446.34626888399066
8,17.8,446.4934455193238
8,17.900000000000002,449.36682491992843
8,18.0,445.9865954186596
8,18.1,448.04407080857567
8,18.2,450.9175770987012
8,18.3,446.3495872874929
8,18.400000000000002,444.5962984421276
8,18.5,446.77832915028773
8,18.6,449.1846004155611
8,18.7,443.7380947893247
8,18.8,447.35975880721105
8,18.900000000000002,446.87646418772545
8,19.0,449.09228785763133
8,19.1,452.04971490727735
8,19.200000000000003,447.3689864033606
8,19.3,448.28012913408554
8,19.400000000000002,453.4299306715011
8,19.5,449.7228108002643
8,19.6,452.09012036425486
8,19.700000000000003,451.44891829342515
8,19.8,450.404897453142
8,19.900000000000002,450.54380008561213
8,20.0,438.0523372169496
8,20.1,415.5666751875622
8,20.200000000000003,448.4996598445663
8,20.3,453.59584724189733
8,20.400000000000002,458.03042763792246
8,20.5,466.8705987113111
8,20.6,450.1413299815898
8,20.700000000000003,450.7315931482102
8,20.8,450.59291666438594
8,20.900000000000002,449.5493082717985
8,21.0,448.93866928831505
8,21.1,431.92493000043964
8,21.200000000000003,434.2236349252493
8,21.3,437.64737891007314
8,21.400000000000002,440.37857690058706
8,21.5,441.08002684112824
8,21.6,440.0653958513243
8,21.700000000000003,437.8147386066753
8,21.8,442.3394286441163
8,21.900000000000002,439.56300264171864
8,22.0,448.05287255673034
8,22.1,445.52860992944767
8,22.200000000000003,446.31847756589684
8,22.3,442.08399741609173
8,22.400000000000002,444.8896528193107
8,22.5,441.3801991562934
8,22.6,447.4531897731006
8,22.700000000000003,442.53711375350673
8,22.8,446.9533447976751
8,22.900000000000002,444.790499713592
8,23.0,445.54458975169393
8,23.1,435.3974281490397
8,23.200000000000003,438.11501778179365
8,23.3,443.69135866377724
8,23.400000000000002,441.121429672307
8,23.5,467.67135831094674
8,23.6,490.08122430726564
8,23.700000000000003,435.84898374084145
8,23.8,440.27341779576216
8,23.900000000000002,440.87441946841113
8,24.0,436.87097043908324
8,24.1,436.8852636072246
8,24.200000000000003,435.26657394758513
8,24.3,435.53741835725964
8,24.400000000000002,442.32126740904334
8,24.5,445.7296794814531
8,24.6,440.43257497946036
8,24.700000000000003,439.39048384712066
8,24.8,439.76356709701736
8,24.900000000000002,439.23159798148936
8,25.0,435.2371503271339
8,25.1,433.8571769167428
8,25.200000000000003,437.9580381740765
8,25.3,441.3328285865356
8,25.400000000000002,444.60736164891114
8,25.5,436.2304765644666
8,25.6,441.74856847644685
8,25.700000000000003,439.87085294561825
8,25.8,434.2421459767171
8,25.900000000000002,442.8355902034781
8,26.0,438.9208794515316
8,26.1,438.8173283158475
8,26.200000000000003,441.5683591734891
8,26.3,438.82205735190087
8,26.400000000000002,443.3521870140852
8,26.5,441.7719128634104
8,26.6,437.1496310432311
8,26.700000000000003,434.991008960812
8,26.8,437.1651021528155
8,26.900000000000002,434.650934737341
8,27.0,431.2276923223585
8,27.1,439.1014749908697
8,27.200000000000003,441.8797123306696
8,27.3,436.6345375691572
8,27.400000000000002,435.3496464149026
8,27.5,439.5755078776275
8,27.6,436.641734913499
8,27.700000000000003,438.4500746309185
8,27.8,440.194957026204
8,27.900000000000002,445.8781881969047
8,28.0,437.6243297123108
8,28.1,440.80901833035284
8,28.200000000000003,458.73468495443456
8,28.3,533.2050038885004
8,28.400000000000002,447.29006845815445
8,28.5,443.67053264609547
8,28.6,441.39778806738616
8,28.700000000000003,438.7566687778584
8,28.8,438.3484552446342
8,28.900000000000002,439.1912433465192
8,29.0,440.46722601160775
8,29.1,442.143241073435
8,29.200000000000003,434.0623893543409
8,29.3,445.0415018597912
8,29.400000000000002,440.24917266992685
8,29.5,440.4943564559967
8,29.6,435.0662191243684
8,29.700000000000003,441.21788493960753
8,29.8,438.9784559637912
8,29.900000000000002,440.4214713333564
8,30.0,441.7296460768978
8,30.1,443.0805343332197
8,30.200000000000003,440.2277042264443
8,30.3,436.2361352954951
8,30.400000000000002,439.64451231765577
8,30.5,439.1157291157499
8,30.6,434.98060994545506
8,30.700000000000003,437.5631649977378
8,30.8,437.3917556970573
8,30.900000000000002,441.1432139159322
8,31.0,443.24677626479115
8,31.1,437.76180940221377
8,31.200000000000003,438.6458249981031
8,31.3,442.5440587435845
8,31.400000000000002,436.9820530481575
8,31.5,439.4458055318081
8,31.6,440.242460593752
8,31.700000000000003,441.8888266257127
8,31.8,458.82271616344997
8,31.900000000000002,562.3749550014811
8,32.0,433.4723865766854
8,32.1,435.4004333958634
8,32.2,440.32891778988494
8,32.300000000000004,440.6123506687041
8,32.4,442.7522214183937
8,32.5,442.99473415521584
